"TABLE","emr","cert"
"clientId","59636","34938"
"clientId","59659","34939"
"clientId","59664","34940"
"clientId","59670","34941"
"clientId","59684","34942"
"clientId","59687","34943"
"clientId","59713","34944"
"clientId","59726","34945"
"clientId","59734","34946"
"clientId","59747","34947"
"clientId","59753","34948"
"clientId","59766","34949"
"clientId","59770","34950"
"clientId","59772","34951"
"clientId","59781","34952"
"clientId","59792","34953"
"clientId","59807","34954"
"clientId","59876","34955"
"clientId","59877","34956"
"clientId","59881","34957"
"clientId","59946","34958"
"clientId","59954","34959"
"clientId","59966","34960"
"clientId","59997","34961"
"clientId","59999","34962"
"clientId","60057","34963"
"clientId","60058","34964"
"clientId","60071","34965"
"clientId","60074","34966"
"clientId","60099","34967"
"clientId","60106","34968"
"clientId","60109","34969"
"clientId","60122","34970"
"clientId","60125","34971"
"clientId","60175","34972"
"clientId","60183","34973"
"clientId","60190","34974"
"clientId","60195","34975"
"clientId","60222","34976"
"clientId","60291","34977"
"clientId","60308","34978"
"clientId","60328","34979"
"clientId","60332","34980"
"clientId","60335","34981"
"clientId","60341","34982"
"clientId","60483","34983"
"clientId","60484","34984"
"clientId","60522","34985"
"clientId","60524","34986"
"clientId","60527","34987"
"clientId","60550","34988"
"clientId","60605","34989"
"clientId","60631","34990"
"clientId","60637","34991"
"clientId","60750","34992"
"clientId","60755","34993"
"clientId","60831","34994"
"clientId","60841","34995"
"clientId","60843","34996"
"clientId","60872","34997"
"clientId","60930","34998"
"clientId","60932","34999"
"clientId","60934","35000"
"clientId","60956","35001"
"clientId","60964","35002"
"clientId","60969","35003"
"clientId","60970","35004"
"clientId","60979","35005"
"clientId","60982","35006"
"clientId","61011","35007"
"clientId","61016","35008"
"clientId","61037","35009"
"clientId","61040","35010"
"clientId","61042","35011"
"clientId","61044","35012"
"clientId","61048","35013"
"clientId","61093","35014"
"clientId","61107","35015"
"clientId","61114","35016"
"clientId","61187","35017"
"clientId","61230","35018"
"clientId","61273","35019"
"clientId","61281","35020"
"clientId","61295","35021"
"clientId","61404","35022"
"clientId","61425","35023"
"clientId","61431","35024"
"clientId","61437","35025"
"clientId","61456","35026"
"clientId","61480","35027"
"clientId","61483","35028"
"clientId","61488","35029"
"clientId","61490","35030"
"clientId","61506","35031"
"clientId","61509","35032"
"clientId","61592","35033"
"clientId","61607","35034"
"clientId","61612","35035"
"clientId","61639","35036"
"clientId","61640","35037"
"clientId","61718","35038"
"clientId","61722","35039"
"clientId","61739","35040"
"clientId","61740","35041"
"clientId","61809","35042"
"clientId","61872","35043"
"clientId","61890","35044"
"clientId","61902","35045"
"clientId","61937","35046"
"clientId","61938","35047"
"clientId","61954","35048"
"clientId","61955","35049"
"clientId","61964","35050"
"clientId","61975","35051"
"clientId","62069","35052"
"clientId","62116","35053"
"clientId","62120","35054"
"clientId","62124","35055"
"clientId","62138","35056"
"clientId","62142","35057"
"clientId","62143","35058"
"clientId","62179","35059"
"clientId","62192","35060"
"clientId","62194","35061"
"clientId","62197","35062"
"clientId","62198","35063"
"clientId","62210","35064"
"clientId","62234","35065"
"clientId","62238","35066"
"clientId","62263","35067"
"clientId","62275","35068"
"clientId","62280","35069"
"clientId","62282","35070"
"clientId","62319","35071"
"clientId","62406","35072"
"clientId","62451","35073"
"clientId","62453","35074"
"clientId","62484","35075"
"clientId","62485","35076"
"clientId","62489","35077"
"clientId","62504","35078"
"clientId","62527","35079"
"clientId","62531","35080"
"clientId","62559","35081"
"clientId","62582","35082"
"clientId","62633","35083"
"clientId","62642","35084"
"clientId","62647","35085"
"clientId","62688","35086"
"clientId","62696","35087"
"clientId","62705","35088"
"clientId","62719","35089"
"clientId","62721","35090"
"clientId","62788","35091"
"clientId","62789","35092"
"clientId","62794","35093"
"clientId","62796","35094"
"clientId","62858","35095"
"clientId","62988","35096"
"clientId","63019","35097"
"clientId","63023","35098"
"clientId","63050","35099"
"clientId","63058","35100"
"clientId","63072","35101"
"clientId","63142","35102"
"clientId","63143","35103"
"clientId","63144","35104"
"clientId","63146","35105"
"clientId","63163","35106"
"clientId","63165","35107"
"clientId","63178","35108"
"clientId","63219","35109"
"clientId","63251","35110"
"clientId","63292","35111"
"clientId","63297","35112"
"clientId","63320","35113"
"clientId","63328","35114"
"clientId","63401","35115"
"clientId","63456","35116"
"clientId","63515","35117"
"clientId","63516","35118"
"clientId","63523","35119"
"clientId","63550","35120"
"clientId","63624","35121"
"clientId","63709","35122"
"clientId","63710","35123"
"clientId","63753","35124"
"clientId","63775","35125"
"clientId","63785","35126"
"clientId","63804","35127"
"clientId","63901","35128"
"clientId","63914","35129"
"clientId","63937","35130"
"clientId","63959","35131"
"clientId","63960","35132"
"clientId","63964","35133"
"clientId","63980","35134"
"clientId","63991","35135"
"clientId","64023","35136"
"clientId","64028","35137"
"clientId","64029","35138"
"clientId","64093","35139"
"clientId","64095","35140"
"clientId","64102","35141"
"clientId","64125","35142"
"clientId","64126","35143"
"clientId","64133","35144"
"clientId","64168","35145"
"clientId","64263","35146"
"clientId","64265","35147"
"clientId","64268","35148"
"clientId","64298","35149"
"clientId","64322","35150"
"clientId","64365","35151"
"clientId","64376","35152"
"clientId","64377","35153"
"clientId","64381","35154"
"clientId","64436","35155"
"clientId","64439","35156"
"clientId","64441","35157"
"clientId","64447","35158"
"clientId","64450","35159"
"clientId","64464","35160"
"clientId","64474","35161"
"clientId","64483","35162"
"clientId","64507","35163"
"clientId","64534","35164"
"clientId","64538","35165"
"clientId","64635","35166"
"clientId","64719","35167"
"clientId","64720","35168"
"clientId","64731","35169"
"clientId","64746","35170"
"clientId","64828","35171"
"clientId","64838","35172"
"clientId","64840","35173"
"clientId","64875","35174"
"clientId","64900","35175"
"clientId","64907","35176"
"clientId","64908","35177"
"clientId","64954","35178"
"clientId","64959","35179"
"clientId","65127","35180"
"clientId","65137","35181"
"clientId","65147","35182"
"clientId","65168","35183"
"clientId","65172","35184"
"clientId","65297","35185"
"clientId","65301","35186"
"clientId","65309","35187"
"clientId","65310","35188"
"clientId","65313","35189"
"clientId","65360","35190"
"clientId","65379","35191"
"clientId","65422","35192"
"clientId","65480","35193"
"clientId","65492","35194"
"clientId","65598","35195"
"clientId","65610","35196"
"clientId","65636","35197"
"clientId","65661","35198"
"clientId","65669","35199"
"clientId","65693","35200"
"clientId","65695","35201"
"clientId","65780","35202"
"clientId","65787","35203"
"clientId","65877","35204"
"clientId","65931","35205"
"clientId","65935","35206"
"clientId","65959","35207"
"clientId","66077","35208"
"clientId","66090","35209"
"clientId","66097","35210"
"clientId","66169","35211"
"clientId","66259","35212"
"clientId","66266","35213"
"clientId","66268","35214"
"clientId","66327","35215"
"clientId","66379","35216"
"clientId","66382","35217"
"clientId","67485","35218"
"clientId","67523","35219"
"clientId","67531","35220"
"clientId","67532","35221"
"clientId","67582","35222"
"clientId","67583","35223"
"clientId","67635","35224"
"clientId","67678","35225"
"clientId","67679","35226"
"clientId","67684","35227"
"clientId","67687","35228"
"clientId","67695","35229"
"clientId","67742","35230"
"clientId","67744","35231"
"clientId","67756","35232"
"clientId","67761","35233"
"clientId","67844","35234"
"clientId","67873","35235"
"clientId","67929","35236"
"clientId","67937","35237"
"clientId","67941","35238"
"clientId","68008","35239"
"clientId","68032","35240"
"clientId","68110","35241"
"clientId","68122","35242"
"clientId","68123","35243"
"clientId","68127","35244"
"clientId","68167","35245"
"clientId","68181","35246"
"clientId","68185","35247"
"clientId","68209","35248"
"clientId","68218","35249"
"clientId","68231","35250"
"clientId","68232","35251"
"clientId","68236","35252"
"clientId","68277","35253"
"clientId","68336","35254"
"clientId","68345","35255"
"clientId","68351","35256"
"clientId","68402","35257"
"clientId","68437","35258"
"clientId","68545","35259"
"clientId","68549","35260"
"clientId","68566","35261"
"clientId","68647","35262"
"clientId","68799","35263"
"clientId","68837","35264"
"clientId","68841","35265"
"clientId","68876","35266"
"clientId","68963","35267"
"clientId","68965","35268"
"clientId","68974","35269"
"clientId","69018","35270"
"clientId","69100","35271"
"clientId","69145","35272"
"clientId","69188","35273"
"clientId","69197","35274"
"clientId","69208","35275"
"clientId","69218","35276"
"clientId","69275","35277"
"clientId","69279","35278"
"clientId","69421","35279"
"clientId","69422","35280"
"clientId","69442","35281"
"clientId","69446","35282"
"clientId","69452","35283"
"clientId","69460","35284"
"clientId","69483","35285"
"clientId","69493","35286"
"clientId","69495","35287"
"clientId","69522","35288"
"clientId","69524","35289"
"clientId","69525","35290"
"clientId","69534","35291"
"clientId","69535","35292"
"clientId","69567","35293"
"clientId","69570","35294"
"clientId","69571","35295"
"clientId","69572","35296"
"clientId","69573","35297"
"clientId","69575","35298"
"clientId","69577","35299"
"clientId","69580","35300"
"clientId","69585","35301"
"clientId","69605","35302"
"clientId","69653","35303"
"clientId","69661","35304"
"clientId","69662","35305"
"clientId","69708","35306"
"clientId","69714","35307"
"clientId","69718","35308"
"clientId","69720","35309"
"clientId","69722","35310"
"clientId","69725","35311"
"clientId","69755","35312"
"clientId","69756","35313"
"clientId","69758","35314"
"clientId","69760","35315"
"clientId","69765","35316"
