"TABLE","emr","cert"
"clientId","32475","28572"
"clientId","32476","28573"
"clientId","32595","28574"
"clientId","32596","28575"
"clientId","32597","28576"
"clientId","32599","28577"
"clientId","32600","28578"
"clientId","32601","28579"
"clientId","32602","28580"
"clientId","32603","28581"
"clientId","32604","28582"
"clientId","32605","28583"
"clientId","32606","28584"
"clientId","32607","28585"
"clientId","32608","28586"
"clientId","32609","28587"
"clientId","32610","28588"
"clientId","32611","28589"
"clientId","32634","28590"
"clientId","32728","28591"
"clientId","32729","28592"
"clientId","32733","28593"
"clientId","32738","28594"
"clientId","32743","28595"
"clientId","32744","28596"
"clientId","32745","28597"
"clientId","32749","28598"
"clientId","32754","28599"
"clientId","32766","28600"
"clientId","32833","28601"
"clientId","32834","28602"
"clientId","32835","28603"
"clientId","32836","28604"
"clientId","32837","28605"
"clientId","32838","28606"
"clientId","32839","28607"
"clientId","32840","28608"
"clientId","32841","28609"
"clientId","32842","28610"
"clientId","32843","28611"
"clientId","32844","28612"
"clientId","32845","28613"
"clientId","32847","28614"
"clientId","32865","28615"
"clientId","32868","28616"
"clientId","32869","28617"
"clientId","32875","28618"
"clientId","32877","28619"
"clientId","32880","28620"
"clientId","32883","28621"
"clientId","32884","28622"
"clientId","32885","28623"
"clientId","32888","28624"
"clientId","32890","28625"
"clientId","32893","28626"
"clientId","32973","28627"
"clientId","32974","28628"
"clientId","32976","28629"
"clientId","32977","28630"
"clientId","32983","28631"
"clientId","32985","28632"
"clientId","32986","28633"
"clientId","32988","28634"
"clientId","32990","28635"
"clientId","32992","28636"
"clientId","32993","28637"
"clientId","32994","28638"
"clientId","32997","28639"
"clientId","32999","28640"
"clientId","33006","28641"
"clientId","33084","28642"
"clientId","33087","28643"
"clientId","33091","28644"
"clientId","33092","28645"
"clientId","33093","28646"
"clientId","33094","28647"
"clientId","33096","28648"
"clientId","33097","28649"
"clientId","33237","28650"
"clientId","33238","28651"
"clientId","33253","28652"
"clientId","33257","28653"
"clientId","33258","28654"
"clientId","33264","28655"
"clientId","33265","28656"
"clientId","33273","28657"
"clientId","33274","28658"
"clientId","33276","28659"
"clientId","33288","28660"
"clientId","33300","28661"
"clientId","33383","28662"
"clientId","33384","28663"
"clientId","33385","28664"
"clientId","33386","28665"
"clientId","33387","28666"
"clientId","33390","28667"
"clientId","33391","28668"
"clientId","33397","28669"
"clientId","33408","28670"
"clientId","33409","28671"
"clientId","33412","28672"
"clientId","33415","28673"
"clientId","33479","28674"
"clientId","33480","28675"
"clientId","33481","28676"
"clientId","33482","28677"
"clientId","33483","28678"
"clientId","33484","28679"
"clientId","33485","28680"
"clientId","33486","28681"
"clientId","33487","28682"
"clientId","33488","28683"
"clientId","33489","28684"
"clientId","33490","28685"
"clientId","33492","28686"
"clientId","33493","28687"
"clientId","33494","28688"
"clientId","33495","28689"
"clientId","33496","28690"
"clientId","33497","28691"
"clientId","33499","28692"
"clientId","33588","28693"
"clientId","33589","28694"
"clientId","33590","28695"
"clientId","33591","28696"
"clientId","33593","28697"
"clientId","33595","28698"
"clientId","33606","28699"
"clientId","33608","28700"
"clientId","33609","28701"
"clientId","33613","28702"
"clientId","33660","28703"
"clientId","33663","28704"
"clientId","33664","28705"
"clientId","33836","28706"
